stationid,lat,lon
2194074,59.93575,30.334694444
2194069,59.938194444,30.38825
2194068,59.934583333,30.385416667
2194067,59.922222222,30.373388889
2194066,59.948055556,30.284166667
2194054,59.936166667,30.321777778
2194050,59.897944444,30.333722222
2194049,59.955805556,30.314388889
2194047,59.937805556,30.328611111
2194046,59.97375,30.326388889
2194045,59.925305556,30.319388889
2194044,59.904333333,30.249666667
2194037,59.939555556,30.320555556
2194034,59.955805556,30.314388889
2194032,59.939527778,30.287222222
2194028,59.901444444,30.29925
2194026,59.942416667,30.320527778
2194018,59.940472222,30.3145
2194007,59.9287686,30.3809785
2194004,59.96502,30.392078
2194002,59.956261,30.25385
2194001,59.973748,30.326504
2190996,59.930327,30.344479
2190994,59.938083,30.312278
2190993,59.927263,30.410749
2190989,59.971027778,30.286638889
2190980,59.924638889,30.357472222
2190969,59.937111111,30.316916667
2190968,59.961166667,30.278444444
2190967,59.932277778,30.314138889
2190960,59.933055556,30.309166667
2190820,59.929027778,30.316444444
2190805,59.934611111,30.337222222
2190804,59.893305556,30.316722222
2190747,59.944916667,30.34475
2190701,59.955388889,30.323222222
2190679,59.945694444,30.328611111
2190677,59.909694444,30.407333333
2190674,59.965694444,30.398416667
2190666,59.950222222,30.298694444
2190640,59.965027778,30.239305556
2190633,59.958944444,30.34575
2190632,59.952166667,30.325027778
2190616,59.891972222,30.257
2190608,59.925166667,30.266277778
2190607,59.914194444,30.395805556
2190578,59.941305556,30.312027778
2027151,59.936583333,30.251638889
2269049,59.966277778,30.311305556
2269048,59.960972222,30.292027778
2269047,59.891722222,30.317916667
2269039,59.920555556,30.329638889
2269023,59.923472222,30.382861111
2269021,59.944638889,30.360527778
2269020,59.952138889,30.291361111
2269016,59.926694444,30.319833333
2269015,59.935972222,30.315
2269009,59.935472222,30.328027778
2269008,59.92825,30.345916667
2269004,59.965139,30.315278
2269003,59.925982,30.341434
2192986,59.906305556,30.318305556
2192985,59.896138889,30.357583333
2192984,59.914666667,30.349416667
2192983,59.922416667,30.335666667
2192965,59.948527778,30.235527778
2192963,59.962583333,30.272083333
2192957,59.956194444,30.318972222
2192932,59.971888889,30.369333333
2192928,59.922222222,30.373388889
2192924,59.933694444,30.3475
2192902,59.930491,30.316593
2192784,59.971027778,30.34775
2192782,59.928972222,30.411805556
2192779,59.959055556,30.268416667
2192775,59.903226,30.390374
2192754,59.957388889,30.236027778
2192750,59.929777778,30.307777778
2192730,59.960472222,30.3185
2192729,59.957888889,30.300694444
2192728,59.92075,30.355527778
2192726,59.971639,30.299667
2192695,59.961861111,30.331722222
2192694,59.962361111,30.300194444
2192693,59.927611111,30.33875
2192680,59.942694444,30.279138889
2192678,59.901027778,30.275527778
2192675,59.971777778,30.259222222
2192639,59.914722,30.348667
2192632,59.912277778,30.295138889
2192578,59.912027778,30.300888889
2192576,59.928458,30.319874
2192572,59.938257,30.230627
2192571,59.962989,30.307999
2192570,59.892446,30.356867
2192548,59.896138889,30.334805556
2192547,59.960916667,30.254972222
2192546,59.923722222,30.371416667
2192543,59.919805556,30.344972222
2192532,59.896269,30.281238
2192529,59.971972222,30.212083333
2192528,59.926333333,30.315611111
2192374,59.9555,30.408805556
2192373,59.957805556,30.30125
2192328,59.941083333,30.256583333
2192236,59.943166667,30.370333333
2192232,59.935583333,30.33325
2192230,59.921138889,30.34075
2192198,59.931416667,30.227555556
2192194,59.931416667,30.227555556
2192191,59.890944444,30.320416667
2192187,59.917111111,30.361055556
2192156,59.962,30.284305556
2192155,59.967194444,30.322527778
2192154,59.958305556,30.281861111
2192131,59.945787,30.279453
2192128,59.955996,30.298459
2192126,59.968245,30.298904
2192125,59.921306,30.28775
2192124,59.915771,30.295081
2192113,59.922361111,30.411
2192068,59.95985,30.293759
2192065,59.96725,30.304722222
2192057,59.954083333,30.290638889
2192029,59.899833333,30.2735
2109355,59.958059,30.359563
2269474,59.963293,30.354974
2269450,59.892446,30.264458
2269449,59.906143,30.312401
2269448,59.90727,30.307323
2269420,59.925504,30.294086
2269394,59.937916667,30.264694444
2269392,59.926361111,30.320833333
2269380,59.938861111,30.27775
2269369,59.919638889,30.369194444
2269367,59.911,30.280861111
2269365,59.918888889,30.324777778
2269362,59.911027778,30.363333333
2269357,59.929333333,30.313444444
2269356,59.948638889,30.314388889
2269338,59.965305556,30.314888889
2269324,59.92264,30.34318
2269320,59.944638,30.294122
2269271,59.914194444,30.395805556
2269264,59.933805556,30.33525
2269260,59.952305556,30.209388889
2269259,59.957791,30.301121
2269255,59.903226,30.390374
2269254,59.90212,30.33748
2269220,59.96025,30.354472222
2269216,59.958027778,30.29075
2269205,59.917555556,30.328722222
2269200,59.971888889,30.211833333
2269195,59.938805556,30.270555556
2269191,59.924155,30.240805
2269176,59.921833333,30.356055556
2269139,59.937027778,30.203888889
2269077,59.939222,30.388944
2270000,59.943222222,30.349083333
2269983,59.929833333,30.361944444
2269958,59.928027778,30.377555556
2269951,59.973805556,30.308861111
2269936,59.934861111,30.369527778
2269931,59.908083333,30.357222222
2269927,59.934166667,30.228027778
2269926,59.937305556,30.408833333
2269909,59.946694444,30.357583333
2269899,59.896361111,30.303222222
2269896,59.896555556,30.367583333
2269895,59.945194444,30.339
2269892,59.910638889,30.334305556
2269891,59.926194444,30.350694444
2269887,59.939083333,30.415277778
2269886,59.926055556,30.341388889
2269882,59.917416667,30.347416667
2269881,59.890888889,30.387638889
2269876,59.941111111,30.281388889
2269875,59.925944444,30.284583333
2269868,59.96285,30.25102
2269856,59.962416667,30.329305556
2269854,59.952888889,30.296861111
2269847,59.956327,30.304262
2269827,59.90602,30.28891
2269822,59.930958,30.337661
2269820,59.891972,30.256972
2269796,59.941111111,30.281388889
2269782,59.938083333,30.318416667
2268154,59.956694444,30.367027778
2268145,59.931972222,30.365416667
2268139,59.904583333,30.371444444
2268133,59.91646,30.3189
2268132,59.966395,30.311504
2268130,59.89158,30.31839
2268127,59.906264,30.317479
2268126,59.956139,30.318844
2268125,59.935543,30.327349
2268118,59.891388889,30.406527778
2268105,59.963388889,30.291111111
2268104,59.931638889,30.402972222
2268103,59.935583333,30.325694444
2268102,59.941638889,30.275916667
2268100,59.903972222,30.348055556
2268096,59.939638889,30.264055556
2268095,59.919722222,30.320055556
2268089,59.9375,30.394
2268084,59.946583333,30.363916667
2268080,59.95175,30.228388889
2268071,59.948111111,30.340305556
2268067,59.962361111,30.300194444
2268060,59.929777778,30.307777778
2268049,59.972,30.298416667
2268015,59.935027778,30.351805556
2268014,59.929805556,30.366972222
2055366,59.904553,30.371487
2268206,59.908083333,30.357222222
2268211,59.968083333,30.260361111
2268216,59.947583333,30.352388889
2268218,59.947583333,30.352388889
2268222,59.935361111,30.363222222
2268260,59.942593,30.278277
2268262,59.960972,30.291954
2268264,59.928989,30.411986
2268269,59.971037,30.347426
2268279,59.94847,30.234456
2268308,59.92075,30.355528
2268309,59.951767,30.290844
2268310,59.92825,30.345917
2268311,59.929593,30.360878
2268312,59.931472,30.35475
2268313,59.923649,30.383473
2268314,59.922417,30.335667
2268315,59.95568,30.355692
2268316,59.924283,30.38519
2268319,59.896269,30.281238
2268320,59.93001,30.344213
2268321,59.926531,30.336425
2268341,59.95287,30.29774
2268342,59.929083333,30.335861111
2268377,59.899027778,30.270611111
2268379,59.903333333,30.326861111
2268383,59.903333333,30.326861111
2268391,59.974472222,30.325666667
2268394,59.935138889,30.309083333
2268404,59.938861111,30.376333333
2268410,59.941666667,30.351694444
2268411,59.946444444,30.382166667
2268413,59.949444444,30.273222222
2268438,59.960906,30.254942
2268449,59.937194444,30.359527778
2268450,59.922444444,30.335527778
2268451,59.934694444,30.38575
2268462,59.8915,30.404305556
2268470,59.918888889,30.324777778
2268473,59.968138889,30.299111111
2268474,59.929388889,30.342305556
2268495,59.962722222,30.252527778
2268498,59.948694444,30.279305556
2268504,59.930333333,30.334944444
2268509,59.937555556,30.282888889
2268513,59.911055556,30.408805556
2268519,59.958583333,30.414722222
2268520,59.963,30.334194444
2268548,59.906269,30.317494
2268549,59.891788,30.317881
2268552,59.926751,30.319883
2268553,59.927161,30.410631
2268557,59.907444444,30.249277778
2268565,59.95617,30.318751
2268566,59.966351,30.311449
2268572,59.927028,30.320428
2268573,59.935543,30.327349
2268608,59.906777778,30.325972222
2268609,59.9205,30.299777778
2268613,59.960472222,30.3185
2268618,59.912972222,30.274694444
2268619,59.974777778,30.400944444
2268620,59.941,30.411
2268621,59.933694444,30.3475
2268654,59.92575,30.294055556
2268656,59.896027778,30.329277778
2268659,59.970527778,30.339805556
2268665,59.963062,30.411749
2268668,59.957527778,30.308833333
2268680,59.90225,30.337611111
2268681,59.959944444,30.287194444
2268683,59.972694444,30.39625
2268705,59.942555556,30.362055556
2268707,59.942277778,30.278416667
2268708,59.932777778,30.359222222
2268712,59.966444444,30.311416667
2268715,59.911527778,30.267166667
2268718,59.897514,30.30641
2268719,59.970083333,30.293194444
2268727,59.966083333,30.375638889
2268752,59.902222222,30.337555556
2268756,59.973527778,30.35025
2268757,59.950888889,30.3965
2268797,59.94875,30.361111111
2268804,59.974777778,30.400944444
2268806,59.927555556,30.341138889
2268807,59.901166667,30.299277778
2268813,59.920556,30.329639
2268814,59.932023,30.403431
2268817,59.931722222,30.338444444
2268822,59.960134,30.314011
2268827,59.903222222,30.301111111
2268849,59.950866,30.238216
2268852,59.935525,30.21288
2268855,59.939111111,30.353361111
2268856,59.925805556,30.262333333
2268860,59.96325,30.354972
2268863,59.95,30.298861111
2268864,59.937916667,30.324277778
2268867,59.958388889,30.302472222
2268869,59.914972222,30.326194444
2268871,59.929611111,30.373861111
2268879,59.930027778,30.26375
2268880,59.892833333,30.270611111
2268901,59.90825,30.310805556
2268903,59.965027778,30.239305556
2268907,59.963,30.398333333
2268911,59.917361111,30.391916667
2268912,59.902944444,30.230611111
2268915,59.9305,30.316583333
2268918,59.928833333,30.342916667
2268921,59.933166667,30.299972222
2268930,59.955611111,30.354944444
2268932,59.927805556,30.33825
2268935,59.973583333,30.354916667
2268938,59.933,30.381611111
2268941,59.938555556,30.351583333
2269828,59.972176,30.279723
2269878,59.938694,30.386361
2192758,59.962806,30.322667
2192851,59.91106,30.253598
2192857,59.972253,30.368399
2192883,59.935298,30.350927
2192885,59.92765,30.304414
2269083,59.971722222,30.303944444
2269140,59.953268,30.357487
2269141,59.922981,30.373702
2269143,59.903882,30.331202
2269348,59.939697222,30.358063889
2269349,59.953194444,30.359505556
2114917,59.967705,30.383071
2045652,59.924167,30.389389
2115562,59.937027778,30.203888889
2115563,59.904222222,30.317444444
2115565,59.943694444,30.355111111
2115566,59.932166667,30.402777778
2115569,59.93425,30.338694444
2115570,59.928222222,30.360555556
1942667,59.966667,30.316667
1742110,59.924833333,30.279722222
1742479,59.900498,30.2888784
1889278,59.958425,30.414824
819412,59.939761111,30.347908333
819638,59.941858333,30.378241667
855903,59.953055556,30.361666667
855940,59.936594444,30.281316667
855941,59.920288889,30.342294444
2347300,59.950508,30.267026
2347299,59.931513,30.265455
2347294,59.928833333,30.342916667
2347286,59.946444444,30.382166667
2347261,59.944015,30.22566
2347254,59.952095,30.291416
2347247,59.922833,30.285622
2347245,59.935858,30.333484
2347239,59.966083333,30.375638889
2347238,59.917361111,30.391916667
2347232,59.950555556,30.291805556
2347231,59.890944444,30.320416667
2347195,59.943166667,30.370333333
2347194,59.929833333,30.361944444
2347193,59.9315,30.345972222
2347192,59.940611111,30.318527778
2347183,59.970225,30.40371
2347181,59.949055556,30.304944444
2347152,59.902944444,30.230611111
2347151,59.963,30.398333333
2347148,59.90825,30.310805556
2347140,59.965027778,30.239305556
2347139,59.926372222,30.234888889
2347138,59.903226,30.390374
2347135,59.953666,30.301711
2347122,59.971722222,30.300194444
2347120,59.941333333,30.394333333
2347100,59.935525,30.21288
2347098,59.91198,30.301556
2347092,59.938468,30.267691
2347087,59.926774,30.361412
2347086,59.956339,30.373507
2347047,59.969682,30.243311
2347040,59.966395,30.311504
2347039,59.935543,30.327349
2347022,59.931305556,30.304138889
2347017,59.968322,30.317359
2347014,59.930472222,30.359194444
2347010,59.956139,30.318844
2347007,59.912142,30.208535
2347006,59.933889,30.401694
2346999,59.906045,30.322318
2346997,59.970085,30.284806
2346992,59.931722222,30.367472222
2346991,59.9555,30.408805556
2346989,59.960255,30.354465
2346988,59.949555556,30.360972222
2346971,59.959947,30.287267
2346957,59.962379,30.263205
2346956,59.968025,30.260509
2346951,59.962758,30.320468
2346948,59.953583,30.306121
2346947,59.959093,30.313739
2346940,59.954273,30.251306
2346939,59.945644,30.289134
2346900,59.9205,30.299777778
2346899,59.9205,30.299777778
2346891,59.918666667,30.345944444
2346884,59.953555556,30.279583333
2346883,59.93575,30.333527778
2346882,59.949166667,30.302611111
2346872,59.928806,30.323306
2346858,59.941305556,30.286611111
2346838,59.971583333,30.414861111
2346820,59.939083333,30.388611111
2346731,59.958944444,30.34575
2346726,59.930833333,30.242777778
2346712,59.923222222,30.305694444
2346711,59.924444444,30.310527778
2346696,59.96289,30.27542
2346695,59.96575,30.29275
2346687,59.971222222,30.386694444
2346644,59.90597,30.24555
2346631,59.95325,30.278888889
2346629,59.94075,30.378027778
2346620,59.939444,30.353528
2346612,59.896,30.3575
2346608,59.921251,30.353259
2346607,59.908065,30.357201
2346604,59.934552,30.336691
2346602,59.93575,30.334694
2346600,59.963124,30.333924
2346597,59.90287,30.290138
2346596,59.941666667,30.351694444
2346561,59.931722222,30.208
2346525,59.92707,30.32048
2346496,59.965361111,30.286694444
2346493,59.972833333,30.270333333
2346488,59.947369,30.360369
2346474,59.9698,30.3427
2346454,59.939944444,30.321083333
2346453,59.966305556,30.311694444
2346452,59.961166667,30.278444444
2346450,59.941,30.411
2346449,59.935525,30.21288
2346447,59.969333333,30.364611111
2346410,59.931455,30.410651
2346404,59.960787,30.251799
2346392,59.94625,30.2655
2346390,59.974472222,30.32175
2346387,59.942333333,30.279
2346386,59.94025,30.326027778
2346384,59.951918,30.240856
2346382,59.949,30.4085
2346375,59.973194444,30.293361111
2346360,59.897083333,30.231694444
2346355,59.968722222,30.266888889
2346354,59.958555556,30.405166667
2346350,59.960027778,30.329444444
2346349,59.921138889,30.312888889
2346345,59.935694444,30.376
2346330,59.930818,30.203085
2346325,59.926277778,30.319
2346324,59.969416667,30.342222222
2346323,59.922277778,30.327722222
2346319,59.902638889,30.314694444
2346316,59.965888889,30.292972222
2346304,59.968025,30.260509
2346272,59.955634,30.23031
2346200,59.944346,30.29684
2346199,59.961932,30.263202
2346198,59.950508,30.267026
2346197,59.899064,30.29345
2346165,59.922611111,30.410611111
2346163,59.959027778,30.268416667
2346157,59.933055556,30.365944444
2346156,59.955611111,30.354944444
2346154,59.908666667,30.396694444
2346143,59.909666667,30.280666667
2346142,59.926777778,30.361611111
2346136,59.929138889,30.325194444
2346132,59.936444444,30.334888889
2346127,59.940833333,30.357361111
2346121,59.925611,30.322194
2346118,59.934765,30.391669
2346117,59.95227,30.219165
2346113,59.945777778,30.328972222
2346106,59.930861111,30.25175
2346105,59.932583333,30.363027778
2346088,59.929833333,30.411916667
2346085,59.912694444,30.3155
2346064,59.9585,30.318027778
2346053,59.911555556,30.249638889
2346048,59.89,30.374111111
2346044,59.951638889,30.303138889
2346022,59.922638889,30.410527778
2346018,59.940638889,30.342222222
2346014,59.897029,30.40779
2346013,59.95625,30.304166667
2346011,59.893888889,30.3175
2346002,59.922638889,30.37325
2346001,59.956333333,30.304027778
2268999,59.939111111,30.238666667
2268997,59.905166667,30.287583333
2268995,59.959555556,30.334277778
2268994,59.938583,30.317944
2268985,59.923666667,30.348861111
2268981,59.966083333,30.375638889
2268978,59.930833333,30.302694444
2268977,59.9315,30.345972222
2268976,59.932111111,30.355
2268975,59.925,30.358
2268964,59.941527778,30.405138889
2268963,59.962194444,30.277666667
2268959,59.938388889,30.375666667
2027197,59.929833333,30.411916667
2027193,59.952527778,30.312944444
